id,name,data,length,alias,language,imdb,star,cnumber,region
30372290,法医秦明之车尾游魂,['2018-11-09(中国大陆)'],[],[],['汉语普通话'],[],['2.9'],['303'],['中国大陆']
30304306,直至虹色清晨降临 虹色の朝が来るまで,['2018-09-15(中国香港同志影展)'],['63'],['Until Rainbow Dawn'],['日语'],[],[''],[],['日本']
30139765,秘密情人 My Secret Valentine,['2018-02-03(美国)'],['83'],[],['英语'],['https://www.imdb.com/title/tt7905880'],['5.1'],['80'],['美国']
26860788,莫斯科行动,['2018-01-08(中国大陆)'],[],['Operation Moscow'],['汉语普通话'],['https://www.imdb.com/title/tt7843852'],['7.4'],['7966'],['中国大陆']
27031084,疯狂婚礼周 The Week Of,['2018-04-27(美国)'],['116'],['大喜当头(台) / 那一周'],['英语'],['https://www.imdb.com/title/tt6821012'],['6.2'],['1215'],['美国']
30216058,山上的生活 This Mountain Life,['2018-04-30(加拿大)'],['76'],[],['英语'],['https://www.imdb.com/title/tt7748076'],[''],[],['美国 / 加拿大 Canada']
30155873,纪实72小时 下町 浅草击球场 ドキュメント72時間「COOL！下町 浅草・バッティングセンター」,['2018-03-02(日本)'],[],[],['日语'],[],[''],[],['日本']
30355161,美国噩梦 American Nightmares,['2018-11-11(美国)'],['90'],['Mr. Malevolent / The Crib / Tales from the Crib'],['英语'],['https://www.imdb.com/title/tt7039000'],[''],[],['美国']
30453039,自然罗曼史 내추럴로맨스,['2018-12-04(韩国)'],[],[],['韩语'],[],[''],[],['韩国']
30240578,Marrying Mr. Darcy,['2018-06-02(美国)'],['86'],[],['英语'],['https://www.imdb.com/title/tt8039362'],[''],[],['美国']
30388314,人类智能 - 最完美的A.I. 인간지능 - 가장 완벽한 A.I.,['2018-11-18(韩国)'],[],[],['韩语'],[],['7.6'],['76'],['韩国']
30359983,咚咚呛,['2018-10-22(北京电影学院)'],['5'],[],[],[],[''],[],['中国大陆']
30194791,对风说 Libre,"['2018-05-17(法国)', '2018-06-17(Biografilm Festival)']",['100'],['To the Four Winds / À tous vents'],['意大利语 / 法语'],['https://www.imdb.com/title/tt8296606'],[''],[],['意大利 / 法国']
30348642,胖妞星探 第二季 Paquita Salas Season 2,['2018-06-29(西班牙)'],[],[],['西班牙语'],['https://www.imdb.com/title/tt8589112'],[''],[],['西班牙']
30450524,余烬,[],['29'],[],[],[],[''],[],['中国大陆']
30307155,饥欲之肤 Les Salopes or The Naturally Wanton Pleasure of Skin,['2018-09(加拿大)'],['97'],['饥欲之肤(港) / Les salopes ou le sucre naturel de la peau'],['法语'],['https://www.imdb.com/title/tt8492566'],[''],[],['加拿大 Canada']
30194785,这个世界温柔的冷漠 Әлемнің жұмсақтық мазасыздығы,['2018-05-17(戛纳电影节)'],['100'],['拥抱世界尽头的温柔(港) / La Tendre Indifférence du monde / The Gentle Indifference of the World / Laskovoe bezrazlichie mira'],['哈萨克语'],['https://www.imdb.com/title/tt8269378'],[''],[],['哈萨克斯坦 / 法国']
30274811,前卫爵士米尔福德 Milford Graves Full Mantis,['2018-07-13(美国)'],['91'],[],['英语'],['https://www.imdb.com/title/tt8014482'],[''],[],['美国']
30343071,死雄 Diablero,['2018-12-21(美国)'],[],['魔人'],['西班牙语'],['https://www.imdb.com/title/tt7414954'],['6.2'],['94'],['墨西哥']
30181388,"千万Holic，Coming Soon 천만홀릭, 커밍쑨",['2018-02-23(韩国)'],[],[],['韩语'],[],[''],[],['韩国']
30204448,后劲：王建民 後勁：王建民,['2018-05-09(洛杉矶太平洋影展)'],['109'],['Late Life:The Chien-Ming Wang Story'],['汉语普通话'],['https://www.imdb.com/title/tt8234502'],['7.0'],['92'],['美国']
30150658,Go精彩 Go幸福 2018北京卫视春节联欢晚会,['2018-02-16(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30410921,天才室友,['2018-12-15(中国大陆)'],['70'],[],[],[],[''],[],['中国大陆']
30299386,天才J之第二个J,['2018-08-22(中国大陆)'],['90'],[],['汉语普通话'],[],['5.8'],['1504'],['中国大陆']
26636712,蚁人2：黄蜂女现身 Ant-Man and the Wasp,"['2018-08-24(中国大陆)', '2018-07-06(美国)']",['118'],['蚁侠2：黄蜂女现身(港) / 蚁人2 / 蚁人与黄蜂女 / Ant-Man 2'],['英语'],['https://www.imdb.com/title/tt5095030'],['7.3'],['362679'],['美国']
27667112,金·刚 第一季 Kim Kong Season 1,['2018-03-08(法国)'],[],['金大监制 / 独裁大监制 / 金大空'],['法语'],['https://www.imdb.com/title/tt6217122'],[''],[],['法国']
27097910,蕃薯浇米,['2018-10-12(平遥国际影展)'],['109'],['Koali & Rice'],['闽南语'],['https://www.imdb.com/title/tt10226012'],['6.6'],['347'],['中国大陆']
33397837,数字预测 Prediction by the Numbers,['2018-02-28(美国)'],['52'],[],['英语'],['https://www.imdb.com/title/tt8079484'],[''],[],['美国']
10481121,尸控警戒 Redcon-1,['2018-09-28(英国)'],[],['丧尸境界(台)'],['英语'],['https://www.imdb.com/title/tt2034176'],['4.6'],['765'],['英国']
30183366,奇爱博士讲电影 第三季,['2018-02-11(中国大陆)'],[],['A show with a view'],['汉语普通话'],[],['3.3'],['483'],['中国大陆']
33437170,沉重打击 第十三季 hard knocks Season 13,['2018-08-07(美国)'],[],['Training Camp with the Cleveland Browns'],['英语'],['https://www.imdb.com/title/tt8452536'],[''],[],['美国']
30264551,我拿什么奉献给你,['2018-07-06(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30401186,武大的小姐姐们,['2018-12-19(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30352791,疯狂一夜 NIGHT OUT - ALLE FEIERN NACKT,['2018-04-14(德国)'],['88'],[],['英语 / 德语'],['https://www.imdb.com/title/tt5906562'],[''],[],['德国']
34853972,BBC Proms 2018 Folk Prom,[],[],[],['英语'],[],[''],[],['英国']
30433652,曾经的太阳雨,['2018-09-01(中国大陆)'],['98'],['The Past Happiness and Sorrow'],['汉语普通话'],[],[''],[],['中国大陆']
30352949,NU‘EST W的L.O.V.E便当 뉴블의 L.O.Λ.E 도시락,['2018-08-27(韩国)'],[],['뉴이스트W의 L.O.Λ.E 도시락'],['韩语'],[],[''],[],['韩国']
30207974,真凶 真犯人,['2018-09-23(日本)'],[],[],['日语'],[],['7.1'],['422'],['日本']
27072988,一个小忙 A Simple Favor,['2018-09-14(美国)'],['117'],['简单帮个忙 / 举手之劳 / 失踪网红(台) / 小心帮忙(港)'],['英语'],['https://www.imdb.com/title/tt7040874'],['7.2'],['41648'],['美国 / 加拿大']
30246928,超级英雄 Bhavesh Joshi Superhero,['2018-06-01(印度)'],['154'],['义警复仇'],['印地语'],['https://www.imdb.com/title/tt6129302'],['7.1'],['189'],['印度']
27203663,耐斯姐妹,['2018-10-18(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30313915,殺る女,['2018-10-27(日本)'],['84'],['Yaru onna'],['日语'],['https://www.imdb.com/title/tt9047846'],[''],[],['日本']
30346082,丝绸之路奇遇 Joanna Lumley's Silk Road Adventure,['2018-09-12(英國)'],[],[],['英語 English'],[],[''],[],['英國 UK']
30421530,两星期 第一季 Two Weeks Season 1,['2018-11-18(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt7158166'],[''],[],['美国']
30438061,草莽春秋（上）,[],['92'],[],['汉语普通话'],[],[''],[],['中国大陆']
30259820,我给你打CALL,['2018-04-04(中国大陆)'],[],['偶像练习生给你打CALL'],['汉语普通话'],[],[''],[],['中国大陆']
27664427,降魔警探 第三季 Stan Against Evil Season 3,['2018-10-31(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt7862838'],[''],[],['美国']
30447845,抢纸箱子,[],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30297397,特殊交易,['2018-07-24(中国大陆)'],[],[],[],[],[''],[],['中国大陆']
27197086,国家破产之日 국가부도의 날,['2018-11-28(韩国)'],['114'],['救韩大时代(港) / 分秒币争(台) / 国家不渡之日 / National Bankruptcy Day / Sovereign Default / Default'],['韩语'],['https://www.imdb.com/title/tt7233726'],['7.5'],['27629'],['韩国']
30149453,敦克尔克大逃亡 Great Escape at Dunkirk,['2018-02-14(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt8013918'],[''],[],['美国']
30273005,神马风云,['2018-12-12(中国大陆)'],['70'],[],['汉语普通话'],[],[''],[],['中国大陆']
30291080,船越英一郎殺人事件,['2018-08-24(日本)'],[],[],[],[],[''],[],['日本']
30395594,绝代偃师之玉女掌门,['2018-12-25(中国大陆)'],['90'],[],['汉语普通话'],[],[''],[],['中国大陆']
26701196,无主之作 Werk ohne Autor,"['2018-09-04(威尼斯电影节)', '2018-10-03(德国)']",['189'],['Never Look Away / Work Without Author'],['德语 / 俄语'],['https://www.imdb.com/title/tt5311542'],['8.6'],['30397'],['德国 / 意大利']
26965753,摩斯探长前传 第五季 Endeavour Season 5,['2018-02-04(英国)'],[],[],['英语'],['https://www.imdb.com/title/tt6485338'],['9.3'],['3657'],['英国']
30207790,鹬 Bécassine,['2018-06-20(法国)'],['91'],[],['法语'],['https://www.imdb.com/title/tt7217128'],[''],[],['法国']
27621609,Bonusfamiljen Season 2,['2018-01-29(瑞典)'],[],['Bonus Family'],['瑞典语'],['https://www.imdb.com/title/tt6747362'],[''],[],['瑞典']
27199901,这！就是街舞 第一季,['2018-02-24(中国大陆)'],[],['这就是街舞 / Street Dance of China'],['汉语普通话'],[],['8.6'],['62328'],['中国大陆']
30371174,纪录仇恨：夏洛茨维尔 Documating Hate; Charlottesville,['2018-08-07(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt9093662'],[''],[],['美国']
26675617,古董局中局,['2018-12-26(中国大陆)'],[],['古董局中局网剧版 / 影视剧古董局中局 / Mystery of Antiques'],['汉语普通话'],['https://www.imdb.com/title/tt9485508'],['6.7'],['40107'],['中国大陆']
30313929,黎明前不想离开 夜明けまで離さない,['2018-10-27(日本)'],['95'],[],['日语'],[],[''],[],['日本']
30259834,NINEPERCENT花路之旅,['2018-06-15(中国大陆)'],[],[],['汉语普通话'],[],['6.3'],['998'],['中国大陆']
27168720,天才麻将少女：阿知贺篇 电影版 咲-Saki-阿知賀編 episode of side-A,['2018-01-20(日本)'],['112'],['咲-Saki- 阿知贺篇 真人版'],['日语'],['https://www.imdb.com/title/tt7675596'],['5.0'],['374'],['日本']
30271160,Hi 室友,['2018-09-26(中国大陆)'],[],['嗨室友 / 合宿 / Hi Housemate'],['汉语普通话'],[],['7.2'],['13998'],['中国大陆']
34854947,天使薇薇,['2018-04-08(中国台湾)'],[],[],['汉语普通话'],[],[''],[],['中国台湾']
30304266,二十分,[],['32'],['Twenty Minutes'],['汉语普通话 / 韩语'],[],[''],[],['中国台湾']
27149705,香水 第一季 Parfum Season 1,['2018-11-14(德国)'],[],['剧版香水 / 香水：一个杀人犯的故事 / 一个香水的故事 / Die Geschichte eines Parfums / Perfume'],['德语'],['https://www.imdb.com/title/tt6811236'],['8.1'],['6333'],['德国']
27621184,君主！先发制人 センセイ君主,['2018-08-01(日本)'],['104'],['老师君主(台)'],['日语'],['https://www.imdb.com/title/tt8668312'],['5.8'],['2982'],['日本']
30132778,方寸之爱 Love Per Square Foot,['2018-02-14(印度)'],['133'],['每平方的爱'],['印地语'],['https://www.imdb.com/title/tt7853242'],['7.7'],['1746'],['印度']
26781769,诚忠堂,['2018-07-01(中国大陆)'],[],['乔家大院2 / 乔家大院之光明之路 / The Road of Light'],['汉语普通话'],[],[''],[],['中国大陆']
30323801,Handy Dandy,[],[],[],[],['https://www.imdb.com/title/tt8639316'],[''],[],['美国']
30216110,终结之旅 End Trip,['2018-06-06(美国)'],[],['URYDE'],['英语'],['https://www.imdb.com/title/tt6450662'],['5.1'],['80'],['美国']
30037172,兄友,['2018-03-25(日本)'],[],[],['日语'],[],['5.4'],['235'],['日本']
27040735,消失的夜晚 사라진 밤,['2018-03-07(韩国)'],['101'],['消尸的夜晚(台) / 消失的夜 / The Vanished'],['韩语'],['https://www.imdb.com/title/tt6955298'],['6.8'],['4496'],['韩国']
30319551,终极怪兽 第三季 Ultimate Beastmaster Season 3,['2018-08-31(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt8930822'],[''],[],['美国']
30328954,超热血！不良少年足球部 激アツ!! ヤンキーサッカー部,['2018-09-21(日本)'],[],[],['日语'],[],['6.2'],['63'],['日本']
30299345,康斯坦丁：恶魔之城 电影版 Constantine City of Demons: The Movie,['2018-10-09(美国)'],['90'],[],['英语'],['https://www.imdb.com/title/tt9177882'],['7.5'],['6652'],['美国']
30466874,藝術愛好者指南 An Art Lovers' Guide,['2018-04-09(英國)'],[],[],['英語 English'],['https://www.imdb.com/title/tt8184434'],[''],[],['英國 UK']
26707518,巴瑞 第一季 Barry Season 1,['2018-03-25(美国)'],[],['巴里逐梦演艺圈 / 杀手巴里 / 巴里'],['英语'],['https://www.imdb.com/title/tt5348176'],['8.4'],['5048'],['美国']
30161320,山炮大明星,['2018-03-08(中国大陆)'],['71'],[],['汉语普通话'],[],[''],[],['中国大陆']
27190070,保镖 Lukas,['2018-08-22(法国)'],['94'],['The Bouncer'],['法语 / 英语'],['https://www.imdb.com/title/tt7816392'],['5.2'],['1064'],['法国 / 比利时 / 英属维尔京群岛']
30206465,今天的侦探 오늘의 탐정,['2018-09-05(韩国)'],[],['今日的侦探(港台) / The Ghost Detective'],['韩语'],['https://www.imdb.com/title/tt8784636'],['6.9'],['2224'],['韩国']
30352746,再次发生 Segunda Vez,['2018-07-13(法国)'],['94'],['Second Time Around'],['西班牙语 / 法语'],['https://www.imdb.com/title/tt9030814'],[''],[],['比利时']
30413541,雪国之子 Children of the Snow Land,[],['93'],['雪地之光(台)'],['英语'],['https://www.imdb.com/title/tt7006248'],[''],[],['英国 / 尼泊尔']
26984234,玲珑井,['2018-03-16(中国大陆)'],['81'],['Linglong Wells'],['汉语普通话'],[],['2.2'],['365'],['中国大陆']
30302165,保姆之死 Kill the Babysitter,['2018-08-12(美国)'],['90'],['杀死保姆 / Babysitters.Nightmare'],['英语'],['https://www.imdb.com/title/tt7521324'],['4.4'],['65'],['美国']
30203509,铁笼,['2018-07-13(中国大陆)'],['105'],['The Marionettes'],['汉语普通话'],[],[''],[],['中国大陆']
30147495,迷路 Stray,"['2018-04-21(莫斯科电影节)', '2018-10-04(新西兰)']",['104'],[],['英语'],['https://www.imdb.com/title/tt6074820'],[''],[],['新西兰']
30281278,Restiamo amici,[],['90'],['FRIENDS WILL BE FRIENDS'],['意大利语'],['https://www.imdb.com/title/tt7714878'],[''],[],['意大利']
30394661,与鬼神共舞 귀신과 함께 춤을,['2018-09-27(韩国)'],['70'],['Dance With Ghost'],['韩语'],[],[''],[],['韩国']
30337860,丛林敢死队,['2018-09-26(中国大陆)'],['78'],[],['汉语普通话'],[],[''],[],['中国大陆']
30171641,我儿子的女人 내 아들의 여자들,['2018-08-31(韩国)'],['73'],[],['韩语'],[],[''],[],['韩国']
30384314,大疯车,['2018-11-09(中国大陆)'],[],['Crazy Test'],['汉语普通话'],[],[''],[],['中国大陆']
30300014,加油！向未来 第三季,['2018-08-12(中国大陆)'],[],[],['汉语普通话'],[],['8.6'],['379'],['中国大陆']
30468865,妈妈的条件：甜心妈妈 조건엄마:슈가맘,['2018-11-13(韩国)'],['73'],[],['韩语'],[],[''],[],['韩国']
30334399,三夫,"['2019-03-28(中国香港)', '2018-10-26(东京电影节)']",['101'],['三个丈夫 / Three Husbands'],['粤语'],['https://www.imdb.com/title/tt9076570'],['5.6'],['14845'],['中国香港']
25823281,人生若如初相见,['2018-03-02(中国大陆)'],[],['迷雾围城'],['汉语普通话'],[],['6.2'],['9838'],['中国大陆']
26309926,美食的艺术 第一季 Bream Gives Me Hiccups Season 1,[],[],[],[],['https://www.imdb.com/title/tt5706788'],[''],[],['美国']
30489457,11.11.18 VR EXPERIENCE,['2018-11-11(比利时)'],['8'],[],['法语'],['https://www.imdb.com/title/tt8608814'],[''],[],['比利时']
30258243,寻找手艺2,[],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30353464,狙击者,['2018-10-30(中国大陆)'],['86'],[],['汉语普通话'],[],[''],[],['中国大陆']
30207747,Hari Kondabolu: Warn Your Relatives,['2018-05-08(美国)'],['67'],[],['英语'],['https://www.imdb.com/title/tt8342748'],['7.9'],['72'],['美国']
30191945,酒神巴克科斯：狂欢之神 Bacchus Uncovered: Ancient God of Ecstasy,['2018-04-11(英國)'],[],[],['英語 English'],[],['8.4'],['129'],['英國 UK']
26698210,报社 Press,['2018-09-06(英国)'],[],['新闻之争'],['英语'],['https://www.imdb.com/title/tt7547518'],['8.6'],['4854'],['英国']
30301444,煤工歌手冈德曼 Gundermann,['2018-08-23(德国)'],['128'],[],['德语'],['https://www.imdb.com/title/tt7205942'],['7.0'],['154'],['德国']
30331587,由你音乐榜样,['2018-10-14(中国大陆)'],[],['由你音乐榜 / YO! BANG'],['汉语普通话'],[],[''],[],['中国大陆']
30214049,围城 Besieged,[],['28'],[],['英语 / 汉语普通话'],[],[''],[],['美国']
3524271,Extinction,['2018-11-25(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt1369492'],[''],[],['美国']
27190058,玩家 Joueurs,"['2018-05-11(戛纳电影节)', '2018-07-04(法国)']",['107'],['爱情赌徒(台) / Treat Me Like Fire'],['法语'],['https://www.imdb.com/title/tt7888070'],['5.1'],['217'],['法国']
30161308,2018江苏卫视元宵晚会,['2018-03-02(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
27666581,大熊猫 Pandas,['2018-04-06(美国)'],['40'],['熊猫们 / 熊猫'],['英语'],['https://www.imdb.com/title/tt7860270'],['7.9'],['136'],['美国']
30454150,天堂酒店(挪威版) Paradise Hotel,['2018-03-12(挪威)'],[],[],['英语'],['https://www.imdb.com/title/tt8219014'],[''],[],['挪威']
30196780,The Jester: Chapter 2,['2018-01-01(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt8799972'],[''],[],['美国']
30156995,瑞奇·热维斯：人性 Ricky Gervais: Humanity,['2018-03-13(美国)'],['79'],[],['英语'],['https://www.imdb.com/title/tt7830574'],['8.7'],['1225'],['美国']
30194418,御姐娇妻,['2018-04-24(中国大陆)'],['84'],[],['汉语普通话'],[],[''],[],['中国大陆']
27113806,美丽见习生,['2018-10-15(中国大陆)'],[],['Beautiful Trainee'],['汉语普通话'],[],[''],[],['中国大陆']
26720366,寻找女神@娇阿依,['2018-05-11(中国大陆)'],['101'],['寻找女神娇阿依 / 寻找女神·娇阿依'],['汉语普通话'],[],[''],[],['中国大陆']
30276425,蝶 Butterfly,['2018-06-13(北京)'],[],[],['无对白'],[],[''],[],['中国大陆']
26897937,缅因 Maine,['2018-12-14(美国)'],['85'],[],['英语'],['https://www.imdb.com/title/tt7316358'],[''],[],['美国']
27054581,妙先生之愤怒的鸭子,[],[],['愤怒的鸭子'],['汉语普通话'],[],[''],[],['中国大陆']
30217965,"绿草如茵 Grüner wird's nicht, sagte der Gärtner und flog davon","['2018-06-17(上海电影节)', '2018-08-30(德国)']",['116'],['绿的尽头 / As Green As It Gets'],['德语'],['https://www.imdb.com/title/tt7142712'],[''],[],['德国']
30269277,谁是美国？ Who Is America?,['2018-07-15(美国)'],[],['谁是美国佬？'],['英语'],['https://www.imdb.com/title/tt8679236'],['8.4'],['2085'],['美国']
30297803,风云九州2,['2018-08-10(中国大陆)'],[],[],[],[],[''],[],['中国大陆']
30347820,冒险兄弟 第七季 The Venture Bros. Season 7,['2018-08-05(美国)'],[],['作死兄弟'],['英语'],['https://www.imdb.com/title/tt7525428'],[''],[],['美国']
